date,region,infected,recovered,dead
2020-03-26,Амурская область,0,0,0
2020-03-26,Архангельская область,3,0,0
2020-03-26,Астраханская область,0,0,0
2020-03-26,Белгородская область,1,0,0
2020-03-26,Брянская область,2,0,0
2020-03-26,Владимирская область,0,0,0
2020-03-26,Волгоградская область,1,0,0
2020-03-26,Вологодская область,0,0,0
2020-03-26,Воронежская область,6,0,0
2020-03-26,Еврейская автономная область,0,0,0
2020-03-26,Забайкальский край,1,1,0
2020-03-26,Ивановская область,1,0,0
2020-03-26,Иркутская область,0,0,0
2020-03-26,Кабардино-Балкарская Республика,4,0,0
2020-03-26,Калининградская область,8,1,0
2020-03-26,Калужская область,2,0,0
2020-03-26,Камчатский край,0,0,0
2020-03-26,Карачаево-Черкесская Республика,0,0,0
2020-03-26,Кемеровская область,3,1,0
2020-03-26,Кировская область,7,0,0
2020-03-26,Костромская область,0,0,0
2020-03-26,Краснодарский край,9,0,0
2020-03-26,Красноярский край,8,3,0
2020-03-26,Курганская область,1,0,0
2020-03-26,Курская область,0,0,0
2020-03-26,Ленинградская область,3,0,0
2020-03-26,Липецкая область,5,3,0
2020-03-26,Магаданская область,0,0,0
2020-03-26,Москва,546,15,2
2020-03-26,Московская область,41,7,0
2020-03-26,Мурманская область,1,0,0
2020-03-26,Ненецкий автономный округ,0,0,0
2020-03-26,Нижегородская область,8,1,0
2020-03-26,Новгородская область,1,0,0
2020-03-26,Новосибирская область,5,0,0
2020-03-26,Омская область,0,0,0
2020-03-26,Оренбургская область,4,0,0
2020-03-26,Орловская область,2,0,0
2020-03-26,Пензенская область,2,0,0
2020-03-26,Пермский край,10,0,0
2020-03-26,Приморский край,2,0,0
2020-03-26,Псковская область,6,0,0
2020-03-26,Республика Адыгея,0,0,0
2020-03-26,Республика Алтай,0,0,0
2020-03-26,Республика Башкортостан,4,0,0
2020-03-26,Республика Бурятия,2,0,0
2020-03-26,Республика Дагестан,0,0,0
2020-03-26,Республика Ингушетия,0,0,0
2020-03-26,Республика Калмыкия,0,0,0
2020-03-26,Республика Карелия,0,0,0
2020-03-26,Республика Коми,3,0,0
2020-03-26,Республика Крым,7,0,0
2020-03-26,Республика Марий Эл,0,0,0
2020-03-26,Республика Мордовия,0,0,0
2020-03-26,Республика Саха (Якутия),14,0,0
2020-03-26,Республика Северная Осетия — Алания,0,0,0
2020-03-26,Республика Татарстан,10,0,0
2020-03-26,Республика Тыва,0,0,0
2020-03-26,Республика Хакасия,2,0,0
2020-03-26,Ростовская область,1,0,0
2020-03-26,Рязанская область,2,0,0
2020-03-26,Самарская область,12,0,0
2020-03-26,Санкт-Петербург,26,2,0
2020-03-26,Саратовская область,1,0,0
2020-03-26,Сахалинская область,0,0,0
2020-03-26,Свердловская область,20,0,0
2020-03-26,Севастополь,0,0,0
2020-03-26,Смоленская область,0,0,0
2020-03-26,Ставропольский край,5,0,0
2020-03-26,Тамбовская область,3,0,0
2020-03-26,Тверская область,3,0,0
2020-03-26,Томская область,2,0,0
2020-03-26,Тульская область,7,0,0
2020-03-26,Тюменская область,3,1,0
2020-03-26,Удмуртская Республика,2,0,0
2020-03-26,Ульяновская область,1,0,0
2020-03-26,Хабаровский край,5,0,0
2020-03-26,Ханты-Мансийский автономный округ — Югра,4,0,0
2020-03-26,Челябинская область,5,0,0
2020-03-26,Чеченская Республика,1,0,0
2020-03-26,Чувашская Республика,1,0,0
2020-03-26,Чукотский автономный округ,0,0,0
2020-03-26,Ямало-Ненецкий автономный округ,0,0,0
2020-03-26,Ярославская область,1,0,0
2020-03-27,Алтайский край,0,0,0
2020-03-27,Амурская область,0,0,0
2020-03-27,Архангельская область,3,0,0
2020-03-27,Астраханская область,0,0,0
2020-03-27,Белгородская область,1,0,0
2020-03-27,Брянская область,2,0,0
2020-03-27,Владимирская область,0,0,0
2020-03-27,Волгоградская область,4,0,0
2020-03-27,Вологодская область,0,0,0
2020-03-27,Воронежская область,6,0,0
2020-03-27,Еврейская автономная область,0,0,0
2020-03-27,Забайкальский край,1,1,0
2020-03-27,Ивановская область,2,0,0
2020-03-27,Иркутская область,0,0,0
2020-03-27,Кабардино-Балкарская Республика,4,0,0
2020-03-27,Калининградская область,8,1,0
2020-03-27,Калужская область,2,0,0
2020-03-27,Камчатский край,0,0,0
2020-03-27,Карачаево-Черкесская Республика,0,0,0
2020-03-27,Кемеровская область,3,1,0
2020-03-27,Кировская область,8,0,0
2020-03-27,Костромская область,0,0,0
2020-03-27,Краснодарский край,9,0,0
2020-03-27,Красноярский край,8,3,0
2020-03-27,Курганская область,1,0,0
2020-03-27,Курская область,0,0,0
2020-03-27,Ленинградская область,3,0,0
2020-03-27,Липецкая область,5,3,0
2020-03-27,Магаданская область,0,0,0
2020-03-27,Москва,703,18,3
2020-03-27,Московская область,49,8,0
2020-03-27,Мурманская область,1,0,0
2020-03-27,Ненецкий автономный округ,0,0,0
2020-03-27,Нижегородская область,8,1,0
2020-03-27,Новгородская область,1,0,0
2020-03-27,Новосибирская область,5,0,0
2020-03-27,Омская область,0,0,0
2020-03-27,Оренбургская область,4,0,0
2020-03-27,Орловская область,3,0,0
2020-03-27,Пензенская область,2,0,0
2020-03-27,Пермский край,10,0,0
2020-03-27,Приморский край,2,0,0
2020-03-27,Псковская область,6,0,0
2020-03-27,Республика Адыгея,0,0,0
2020-03-27,Республика Алтай,0,0,0
2020-03-27,Республика Башкортостан,4,0,0
2020-03-27,Республика Бурятия,2,0,0
2020-03-27,Республика Дагестан,1,0,0
2020-03-27,Республика Ингушетия,0,0,0
2020-03-27,Республика Калмыкия,0,0,0
2020-03-27,Республика Карелия,0,0,0
2020-03-27,Республика Коми,3,0,0
2020-03-27,Республика Крым,14,0,0
2020-03-27,Республика Марий Эл,0,0,0
2020-03-27,Республика Мордовия,2,0,0
2020-03-27,Республика Саха (Якутия),14,0,0
2020-03-27,Республика Северная Осетия — Алания,0,0,0
2020-03-27,Республика Татарстан,11,0,0
2020-03-27,Республика Тыва,0,0,0
2020-03-27,Республика Хакасия,2,0,0
2020-03-27,Ростовская область,2,0,0
2020-03-27,Рязанская область,2,0,0
2020-03-27,Самарская область,14,0,0
2020-03-27,Санкт-Петербург,26,5,0
2020-03-27,Саратовская область,1,0,0
2020-03-27,Сахалинская область,0,0,0
2020-03-27,Свердловская область,20,0,0
2020-03-27,Севастополь,5,0,0
2020-03-27,Смоленская область,0,0,0
2020-03-27,Ставропольский край,5,0,0
2020-03-27,Тамбовская область,3,0,0
